DP,DPNOM,MPIO,DPMP,ANNO,AreaGeografica,Poblacion
76,Valle del Cauca,76377,La Cumbre,2029,Total,"17,523"
76,Valle del Cauca,76377,La Cumbre,2030,Cabecera Municipal,"3,884"
76,Valle del Cauca,76377,La Cumbre,2030,Centros Poblados y Rural Disperso,"13,640"
76,Valle del Cauca,76377,La Cumbre,2030,Total,"17,524"
76,Valle del Cauca,76377,La Cumbre,2031,Cabecera Municipal,"3,905"
76,Valle del Cauca,76377,La Cumbre,2031,Centros Poblados y Rural Disperso,"13,647"
76,Valle del Cauca,76377,La Cumbre,2031,Total,"17,552"
76,Valle del Cauca,76377,La Cumbre,2032,Cabecera Municipal,"3,935"
76,Valle del Cauca,76377,La Cumbre,2032,Centros Poblados y Rural Disperso,"13,630"
76,Valle del Cauca,76377,La Cumbre,2032,Total,"17,565"
76,Valle del Cauca,76377,La Cumbre,2033,Cabecera Municipal,"3,973"
76,Valle del Cauca,76377,La Cumbre,2033,Centros Poblados y Rural Disperso,"13,602"
76,Valle del Cauca,76377,La Cumbre,2033,Total,"17,575"
76,Valle del Cauca,76377,La Cumbre,2034,Cabecera Municipal,"4,014"
76,Valle del Cauca,76377,La Cumbre,2034,Centros Poblados y Rural Disperso,"13,572"
76,Valle del Cauca,76377,La Cumbre,2034,Total,"17,586"
76,Valle del Cauca,76377,La Cumbre,2035,Cabecera Municipal,"4,044"
76,Valle del Cauca,76377,La Cumbre,2035,Centros Poblados y Rural Disperso,"13,554"
76,Valle del Cauca,76377,La Cumbre,2035,Total,"17,598"
76,Valle del Cauca,76400,La Unión,2020,Cabecera Municipal,"27,585"
76,Valle del Cauca,76400,La Unión,2020,Centros Poblados y Rural Disperso,"6,885"
76,Valle del Cauca,76400,La Unión,2020,Total,"34,470"
76,Valle del Cauca,76400,La Unión,2021,Cabecera Municipal,"27,708"
76,Valle del Cauca,76400,La Unión,2021,Centros Poblados y Rural Disperso,"6,832"
76,Valle del Cauca,76400,La Unión,2021,Total,"34,540"
76,Valle del Cauca,76400,La Unión,2022,Cabecera Municipal,"27,845"
76,Valle del Cauca,76400,La Unión,2022,Centros Poblados y Rural Disperso,"6,782"
76,Valle del Cauca,76400,La Unión,2022,Total,"34,627"
76,Valle del Cauca,76400,La Unión,2023,Cabecera Municipal,"27,988"
76,Valle del Cauca,76400,La Unión,2023,Centros Poblados y Rural Disperso,"6,716"
76,Valle del Cauca,76400,La Unión,2023,Total,"34,704"
76,Valle del Cauca,76400,La Unión,2024,Cabecera Municipal,"28,106"
76,Valle del Cauca,76400,La Unión,2024,Centros Poblados y Rural Disperso,"6,670"
76,Valle del Cauca,76400,La Unión,2024,Total,"34,776"
76,Valle del Cauca,76400,La Unión,2025,Cabecera Municipal,"28,177"
76,Valle del Cauca,76400,La Unión,2025,Centros Poblados y Rural Disperso,"6,611"
76,Valle del Cauca,76400,La Unión,2025,Total,"34,788"
76,Valle del Cauca,76400,La Unión,2026,Cabecera Municipal,"28,245"
76,Valle del Cauca,76400,La Unión,2026,Centros Poblados y Rural Disperso,"6,543"
76,Valle del Cauca,76400,La Unión,2026,Total,"34,788"
76,Valle del Cauca,76400,La Unión,2027,Cabecera Municipal,"28,297"
76,Valle del Cauca,76400,La Unión,2027,Centros Poblados y Rural Disperso,"6,470"
76,Valle del Cauca,76400,La Unión,2027,Total,"34,767"
76,Valle del Cauca,76400,La Unión,2028,Cabecera Municipal,"28,333"
76,Valle del Cauca,76400,La Unión,2028,Centros Poblados y Rural Disperso,"6,415"
76,Valle del Cauca,76400,La Unión,2028,Total,"34,748"
76,Valle del Cauca,76400,La Unión,2029,Cabecera Municipal,"28,361"
76,Valle del Cauca,76400,La Unión,2029,Centros Poblados y Rural Disperso,"6,355"
76,Valle del Cauca,76400,La Unión,2029,Total,"34,716"
76,Valle del Cauca,76400,La Unión,2030,Cabecera Municipal,"28,380"
76,Valle del Cauca,76400,La Unión,2030,Centros Poblados y Rural Disperso,"6,319"
76,Valle del Cauca,76400,La Unión,2030,Total,"34,699"
76,Valle del Cauca,76400,La Unión,2031,Cabecera Municipal,"28,418"
76,Valle del Cauca,76400,La Unión,2031,Centros Poblados y Rural Disperso,"6,234"
76,Valle del Cauca,76400,La Unión,2031,Total,"34,652"
76,Valle del Cauca,76400,La Unión,2032,Cabecera Municipal,"28,400"
76,Valle del Cauca,76400,La Unión,2032,Centros Poblados y Rural Disperso,"6,202"
76,Valle del Cauca,76400,La Unión,2032,Total,"34,602"
76,Valle del Cauca,76400,La Unión,2033,Cabecera Municipal,"28,409"
76,Valle del Cauca,76400,La Unión,2033,Centros Poblados y Rural Disperso,"6,160"
76,Valle del Cauca,76400,La Unión,2033,Total,"34,569"
76,Valle del Cauca,76400,La Unión,2034,Cabecera Municipal,"28,428"
76,Valle del Cauca,76400,La Unión,2034,Centros Poblados y Rural Disperso,"6,070"
76,Valle del Cauca,76400,La Unión,2034,Total,"34,498"
76,Valle del Cauca,76400,La Unión,2035,Cabecera Municipal,"28,390"
76,Valle del Cauca,76400,La Unión,2035,Centros Poblados y Rural Disperso,"6,031"
76,Valle del Cauca,76400,La Unión,2035,Total,"34,421"
76,Valle del Cauca,76403,La Victoria,2020,Cabecera Municipal,"9,378"
76,Valle del Cauca,76403,La Victoria,2020,Centros Poblados y Rural Disperso,"2,989"
76,Valle del Cauca,76403,La Victoria,2020,Total,"12,367"
76,Valle del Cauca,76403,La Victoria,2021,Cabecera Municipal,"9,439"
76,Valle del Cauca,76403,La Victoria,2021,Centros Poblados y Rural Disperso,"2,973"
76,Valle del Cauca,76403,La Victoria,2021,Total,"12,412"
76,Valle del Cauca,76403,La Victoria,2022,Cabecera Municipal,"9,486"
76,Valle del Cauca,76403,La Victoria,2022,Centros Poblados y Rural Disperso,"2,959"
76,Valle del Cauca,76403,La Victoria,2022,Total,"12,445"
76,Valle del Cauca,76403,La Victoria,2023,Cabecera Municipal,"9,547"
76,Valle del Cauca,76403,La Victoria,2023,Centros Poblados y Rural Disperso,"2,928"
76,Valle del Cauca,76403,La Victoria,2023,Total,"12,475"
76,Valle del Cauca,76403,La Victoria,2024,Cabecera Municipal,"9,597"
76,Valle del Cauca,76403,La Victoria,2024,Centros Poblados y Rural Disperso,"2,904"
76,Valle del Cauca,76403,La Victoria,2024,Total,"12,501"
76,Valle del Cauca,76403,La Victoria,2025,Cabecera Municipal,"9,640"
76,Valle del Cauca,76403,La Victoria,2025,Centros Poblados y Rural Disperso,"2,871"
76,Valle del Cauca,76403,La Victoria,2025,Total,"12,511"
76,Valle del Cauca,76403,La Victoria,2026,Cabecera Municipal,"9,673"
76,Valle del Cauca,76403,La Victoria,2026,Centros Poblados y Rural Disperso,"2,843"
76,Valle del Cauca,76403,La Victoria,2026,Total,"12,516"
76,Valle del Cauca,76403,La Victoria,2027,Cabecera Municipal,"9,691"
76,Valle del Cauca,76403,La Victoria,2027,Centros Poblados y Rural Disperso,"2,819"
76,Valle del Cauca,76403,La Victoria,2027,Total,"12,510"
76,Valle del Cauca,76403,La Victoria,2028,Cabecera Municipal,"9,723"
76,Valle del Cauca,76403,La Victoria,2028,Centros Poblados y Rural Disperso,"2,795"
76,Valle del Cauca,76403,La Victoria,2028,Total,"12,518"
76,Valle del Cauca,76403,La Victoria,2029,Cabecera Municipal,"9,727"
76,Valle del Cauca,76403,La Victoria,2029,Centros Poblados y Rural Disperso,"2,776"
76,Valle del Cauca,76403,La Victoria,2029,Total,"12,503"
76,Valle del Cauca,76403,La Victoria,2030,Cabecera Municipal,"9,749"
76,Valle del Cauca,76403,La Victoria,2030,Centros Poblados y Rural Disperso,"2,758"
76,Valle del Cauca,76403,La Victoria,2030,Total,"12,507"
76,Valle del Cauca,76403,La Victoria,2031,Cabecera Municipal,"9,749"
76,Valle del Cauca,76403,La Victoria,2031,Centros Poblados y Rural Disperso,"2,747"
76,Valle del Cauca,76403,La Victoria,2031,Total,"12,496"
76,Valle del Cauca,76403,La Victoria,2032,Cabecera Municipal,"9,774"
76,Valle del Cauca,76403,La Victoria,2032,Centros Poblados y Rural Disperso,"2,720"
76,Valle del Cauca,76403,La Victoria,2032,Total,"12,494"
76,Valle del Cauca,76403,La Victoria,2033,Cabecera Municipal,"9,784"
76,Valle del Cauca,76403,La Victoria,2033,Centros Poblados y Rural Disperso,"2,681"
76,Valle del Cauca,76403,La Victoria,2033,Total,"12,465"
76,Valle del Cauca,76403,La Victoria,2034,Cabecera Municipal,"9,784"
76,Valle del Cauca,76403,La Victoria,2034,Centros Poblados y Rural Disperso,"2,673"
76,Valle del Cauca,76403,La Victoria,2034,Total,"12,457"
76,Valle del Cauca,76403,La Victoria,2035,Cabecera Municipal,"9,795"
76,Valle del Cauca,76403,La Victoria,2035,Centros Poblados y Rural Disperso,"2,648"
76,Valle del Cauca,76403,La Victoria,2035,Total,"12,443"
76,Valle del Cauca,76497,Obando,2020,Cabecera Municipal,"9,471"
76,Valle del Cauca,76497,Obando,2020,Centros Poblados y Rural Disperso,"3,047"
76,Valle del Cauca,76497,Obando,2020,Total,"12,518"
76,Valle del Cauca,76497,Obando,2021,Cabecera Municipal,"9,523"
76,Valle del Cauca,76497,Obando,2021,Centros Poblados y Rural Disperso,"3,034"
76,Valle del Cauca,76497,Obando,2021,Total,"12,557"
76,Valle del Cauca,76497,Obando,2022,Cabecera Municipal,"9,587"
76,Valle del Cauca,76497,Obando,2022,Centros Poblados y Rural Disperso,"2,995"
76,Valle del Cauca,76497,Obando,2022,Total,"12,582"
76,Valle del Cauca,76497,Obando,2023,Cabecera Municipal,"9,639"
76,Valle del Cauca,76497,Obando,2023,Centros Poblados y Rural Disperso,"2,976"
76,Valle del Cauca,76497,Obando,2023,Total,"12,615"
76,Valle del Cauca,76497,Obando,2024,Cabecera Municipal,"9,706"
76,Valle del Cauca,76497,Obando,2024,Centros Poblados y Rural Disperso,"2,934"
76,Valle del Cauca,76497,Obando,2024,Total,"12,640"
76,Valle del Cauca,76497,Obando,2025,Cabecera Municipal,"9,740"
76,Valle del Cauca,76497,Obando,2025,Centros Poblados y Rural Disperso,"2,923"
76,Valle del Cauca,76497,Obando,2025,Total,"12,663"
76,Valle del Cauca,76497,Obando,2026,Cabecera Municipal,"9,774"
76,Valle del Cauca,76497,Obando,2026,Centros Poblados y Rural Disperso,"2,897"
76,Valle del Cauca,76497,Obando,2026,Total,"12,671"
76,Valle del Cauca,76497,Obando,2027,Cabecera Municipal,"9,818"
76,Valle del Cauca,76497,Obando,2027,Centros Poblados y Rural Disperso,"2,853"
76,Valle del Cauca,76497,Obando,2027,Total,"12,671"
76,Valle del Cauca,76497,Obando,2028,Cabecera Municipal,"9,834"
76,Valle del Cauca,76497,Obando,2028,Centros Poblados y Rural Disperso,"2,833"
76,Valle del Cauca,76497,Obando,2028,Total,"12,667"
76,Valle del Cauca,76497,Obando,2029,Cabecera Municipal,"9,866"
76,Valle del Cauca,76497,Obando,2029,Centros Poblados y Rural Disperso,"2,810"
76,Valle del Cauca,76497,Obando,2029,Total,"12,676"
76,Valle del Cauca,76497,Obando,2030,Cabecera Municipal,"9,899"
76,Valle del Cauca,76497,Obando,2030,Centros Poblados y Rural Disperso,"2,767"
76,Valle del Cauca,76497,Obando,2030,Total,"12,666"
76,Valle del Cauca,76497,Obando,2031,Cabecera Municipal,"9,905"
76,Valle del Cauca,76497,Obando,2031,Centros Poblados y Rural Disperso,"2,737"
76,Valle del Cauca,76497,Obando,2031,Total,"12,642"
76,Valle del Cauca,76497,Obando,2032,Cabecera Municipal,"9,933"
76,Valle del Cauca,76497,Obando,2032,Centros Poblados y Rural Disperso,"2,725"
76,Valle del Cauca,76497,Obando,2032,Total,"12,658"
76,Valle del Cauca,76497,Obando,2033,Cabecera Municipal,"9,951"
76,Valle del Cauca,76497,Obando,2033,Centros Poblados y Rural Disperso,"2,681"
76,Valle del Cauca,76497,Obando,2033,Total,"12,632"
76,Valle del Cauca,76497,Obando,2034,Cabecera Municipal,"9,971"
76,Valle del Cauca,76497,Obando,2034,Centros Poblados y Rural Disperso,"2,664"
76,Valle del Cauca,76497,Obando,2034,Total,"12,635"
76,Valle del Cauca,76497,Obando,2035,Cabecera Municipal,"9,976"
76,Valle del Cauca,76497,Obando,2035,Centros Poblados y Rural Disperso,"2,617"
76,Valle del Cauca,76497,Obando,2035,Total,"12,593"
76,Valle del Cauca,76520,Palmira,2020,Cabecera Municipal,"280,593"
76,Valle del Cauca,76520,Palmira,2020,Centros Poblados y Rural Disperso,"75,119"
76,Valle del Cauca,76520,Palmira,2020,Total,"355,712"
76,Valle del Cauca,76520,Palmira,2021,Cabecera Municipal,"282,381"
76,Valle del Cauca,76520,Palmira,2021,Centros Poblados y Rural Disperso,"74,797"
76,Valle del Cauca,76520,Palmira,2021,Total,"357,178"
76,Valle del Cauca,76520,Palmira,2022,Cabecera Municipal,"283,907"
76,Valle del Cauca,76520,Palmira,2022,Centros Poblados y Rural Disperso,"74,184"
76,Valle del Cauca,76520,Palmira,2022,Total,"358,091"
76,Valle del Cauca,76520,Palmira,2023,Cabecera Municipal,"285,389"
76,Valle del Cauca,76520,Palmira,2023,Centros Poblados y Rural Disperso,"73,506"
76,Valle del Cauca,76520,Palmira,2023,Total,"358,895"
76,Valle del Cauca,76520,Palmira,2024,Cabecera Municipal,"286,707"
76,Valle del Cauca,76520,Palmira,2024,Centros Poblados y Rural Disperso,"72,842"
76,Valle del Cauca,76520,Palmira,2024,Total,"359,549"
76,Valle del Cauca,76520,Palmira,2025,Cabecera Municipal,"287,721"
76,Valle del Cauca,76520,Palmira,2025,Centros Poblados y Rural Disperso,"72,167"
76,Valle del Cauca,76520,Palmira,2025,Total,"359,888"
76,Valle del Cauca,76520,Palmira,2026,Cabecera Municipal,"288,508"
76,Valle del Cauca,76520,Palmira,2026,Centros Poblados y Rural Disperso,"71,480"
76,Valle del Cauca,76520,Palmira,2026,Total,"359,988"
76,Valle del Cauca,76520,Palmira,2027,Cabecera Municipal,"289,064"
76,Valle del Cauca,76520,Palmira,2027,Centros Poblados y Rural Disperso,"70,818"
76,Valle del Cauca,76520,Palmira,2027,Total,"359,882"
76,Valle del Cauca,76520,Palmira,2028,Cabecera Municipal,"289,543"
76,Valle del Cauca,76520,Palmira,2028,Centros Poblados y Rural Disperso,"70,188"
76,Valle del Cauca,76520,Palmira,2028,Total,"359,731"
76,Valle del Cauca,76520,Palmira,2029,Cabecera Municipal,"289,929"
76,Valle del Cauca,76520,Palmira,2029,Centros Poblados y Rural Disperso,"69,566"
76,Valle del Cauca,76520,Palmira,2029,Total,"359,495"
76,Valle del Cauca,76520,Palmira,2030,Cabecera Municipal,"290,211"
76,Valle del Cauca,76520,Palmira,2030,Centros Poblados y Rural Disperso,"68,999"
76,Valle del Cauca,76520,Palmira,2030,Total,"359,210"
76,Valle del Cauca,76520,Palmira,2031,Cabecera Municipal,"290,428"
76,Valle del Cauca,76520,Palmira,2031,Centros Poblados y Rural Disperso,"68,446"
76,Valle del Cauca,76520,Palmira,2031,Total,"358,874"
76,Valle del Cauca,76520,Palmira,2032,Cabecera Municipal,"290,588"
76,Valle del Cauca,76520,Palmira,2032,Centros Poblados y Rural Disperso,"67,865"
76,Valle del Cauca,76520,Palmira,2032,Total,"358,453"
76,Valle del Cauca,76520,Palmira,2033,Cabecera Municipal,"290,697"
76,Valle del Cauca,76520,Palmira,2033,Centros Poblados y Rural Disperso,"67,323"
76,Valle del Cauca,76520,Palmira,2033,Total,"358,020"
76,Valle del Cauca,76520,Palmira,2034,Cabecera Municipal,"290,723"
76,Valle del Cauca,76520,Palmira,2034,Centros Poblados y Rural Disperso,"66,746"
76,Valle del Cauca,76520,Palmira,2034,Total,"357,469"
76,Valle del Cauca,76520,Palmira,2035,Cabecera Municipal,"290,675"
76,Valle del Cauca,76520,Palmira,2035,Centros Poblados y Rural Disperso,"66,154"
76,Valle del Cauca,76520,Palmira,2035,Total,"356,829"
76,Valle del Cauca,76563,Pradera,2020,Cabecera Municipal,"42,528"
76,Valle del Cauca,76563,Pradera,2020,Centros Poblados y Rural Disperso,"6,185"
76,Valle del Cauca,76563,Pradera,2020,Total,"48,713"
76,Valle del Cauca,76563,Pradera,2021,Cabecera Municipal,"42,864"
76,Valle del Cauca,76563,Pradera,2021,Centros Poblados y Rural Disperso,"6,182"
76,Valle del Cauca,76563,Pradera,2021,Total,"49,046"
76,Valle del Cauca,76563,Pradera,2022,Cabecera Municipal,"43,049"
76,Valle del Cauca,76563,Pradera,2022,Centros Poblados y Rural Disperso,"6,127"
76,Valle del Cauca,76563,Pradera,2022,Total,"49,176"
76,Valle del Cauca,76563,Pradera,2023,Cabecera Municipal,"43,235"
76,Valle del Cauca,76563,Pradera,2023,Centros Poblados y Rural Disperso,"6,062"
76,Valle del Cauca,76563,Pradera,2023,Total,"49,297"
76,Valle del Cauca,76563,Pradera,2024,Cabecera Municipal,"43,396"
76,Valle del Cauca,76563,Pradera,2024,Centros Poblados y Rural Disperso,"6,020"
76,Valle del Cauca,76563,Pradera,2024,Total,"49,416"
76,Valle del Cauca,76563,Pradera,2025,Cabecera Municipal,"43,520"
76,Valle del Cauca,76563,Pradera,2025,Centros Poblados y Rural Disperso,"5,967"
76,Valle del Cauca,76563,Pradera,2025,Total,"49,487"
76,Valle del Cauca,76563,Pradera,2026,Cabecera Municipal,"43,589"
76,Valle del Cauca,76563,Pradera,2026,Centros Poblados y Rural Disperso,"5,908"
76,Valle del Cauca,76563,Pradera,2026,Total,"49,497"
76,Valle del Cauca,76563,Pradera,2027,Cabecera Municipal,"43,664"
76,Valle del Cauca,76563,Pradera,2027,Centros Poblados y Rural Disperso,"5,855"
76,Valle del Cauca,76563,Pradera,2027,Total,"49,519"
76,Valle del Cauca,76563,Pradera,2028,Cabecera Municipal,"43,722"
76,Valle del Cauca,76563,Pradera,2028,Centros Poblados y Rural Disperso,"5,794"
76,Valle del Cauca,76563,Pradera,2028,Total,"49,516"
76,Valle del Cauca,76563,Pradera,2029,Cabecera Municipal,"43,764"
76,Valle del Cauca,76563,Pradera,2029,Centros Poblados y Rural Disperso,"5,744"
76,Valle del Cauca,76563,Pradera,2029,Total,"49,508"
76,Valle del Cauca,76563,Pradera,2030,Cabecera Municipal,"43,795"
76,Valle del Cauca,76563,Pradera,2030,Centros Poblados y Rural Disperso,"5,688"
76,Valle del Cauca,76563,Pradera,2030,Total,"49,483"
76,Valle del Cauca,76563,Pradera,2031,Cabecera Municipal,"43,789"
76,Valle del Cauca,76563,Pradera,2031,Centros Poblados y Rural Disperso,"5,645"
76,Valle del Cauca,76563,Pradera,2031,Total,"49,434"
76,Valle del Cauca,76563,Pradera,2032,Cabecera Municipal,"43,807"
76,Valle del Cauca,76563,Pradera,2032,Centros Poblados y Rural Disperso,"5,615"
76,Valle del Cauca,76563,Pradera,2032,Total,"49,422"
76,Valle del Cauca,76563,Pradera,2033,Cabecera Municipal,"43,804"
76,Valle del Cauca,76563,Pradera,2033,Centros Poblados y Rural Disperso,"5,553"
76,Valle del Cauca,76563,Pradera,2033,Total,"49,357"
76,Valle del Cauca,76563,Pradera,2034,Cabecera Municipal,"43,809"
76,Valle del Cauca,76563,Pradera,2034,Centros Poblados y Rural Disperso,"5,505"
76,Valle del Cauca,76563,Pradera,2034,Total,"49,314"
76,Valle del Cauca,76563,Pradera,2035,Cabecera Municipal,"43,767"
76,Valle del Cauca,76563,Pradera,2035,Centros Poblados y Rural Disperso,"5,461"
76,Valle del Cauca,76563,Pradera,2035,Total,"49,228"
76,Valle del Cauca,76606,Restrepo,2020,Cabecera Municipal,"10,684"
76,Valle del Cauca,76606,Restrepo,2020,Centros Poblados y Rural Disperso,"5,347"
76,Valle del Cauca,76606,Restrepo,2020,Total,"16,031"
76,Valle del Cauca,76606,Restrepo,2021,Cabecera Municipal,"10,923"
76,Valle del Cauca,76606,Restrepo,2021,Centros Poblados y Rural Disperso,"5,394"
76,Valle del Cauca,76606,Restrepo,2021,Total,"16,317"
76,Valle del Cauca,76606,Restrepo,2022,Cabecera Municipal,"11,040"
76,Valle del Cauca,76606,Restrepo,2022,Centros Poblados y Rural Disperso,"5,350"
76,Valle del Cauca,76606,Restrepo,2022,Total,"16,390"
76,Valle del Cauca,76606,Restrepo,2023,Cabecera Municipal,"11,151"
76,Valle del Cauca,76606,Restrepo,2023,Centros Poblados y Rural Disperso,"5,336"
76,Valle del Cauca,76606,Restrepo,2023,Total,"16,487"
76,Valle del Cauca,76606,Restrepo,2024,Cabecera Municipal,"11,245"
76,Valle del Cauca,76606,Restrepo,2024,Centros Poblados y Rural Disperso,"5,296"
76,Valle del Cauca,76606,Restrepo,2024,Total,"16,541"
76,Valle del Cauca,76606,Restrepo,2025,Cabecera Municipal,"11,321"
76,Valle del Cauca,76606,Restrepo,2025,Centros Poblados y Rural Disperso,"5,275"
76,Valle del Cauca,76606,Restrepo,2025,Total,"16,596"
76,Valle del Cauca,76606,Restrepo,2026,Cabecera Municipal,"11,397"
76,Valle del Cauca,76606,Restrepo,2026,Centros Poblados y Rural Disperso,"5,250"
76,Valle del Cauca,76606,Restrepo,2026,Total,"16,647"
76,Valle del Cauca,76606,Restrepo,2027,Cabecera Municipal,"11,445"
76,Valle del Cauca,76606,Restrepo,2027,Centros Poblados y Rural Disperso,"5,218"
76,Valle del Cauca,76606,Restrepo,2027,Total,"16,663"
76,Valle del Cauca,76606,Restrepo,2028,Cabecera Municipal,"11,504"
76,Valle del Cauca,76606,Restrepo,2028,Centros Poblados y Rural Disperso,"5,186"
76,Valle del Cauca,76606,Restrepo,2028,Total,"16,690"
76,Valle del Cauca,76606,Restrepo,2029,Cabecera Municipal,"11,555"
76,Valle del Cauca,76606,Restrepo,2029,Centros Poblados y Rural Disperso,"5,157"
76,Valle del Cauca,76606,Restrepo,2029,Total,"16,712"
76,Valle del Cauca,76606,Restrepo,2030,Cabecera Municipal,"11,615"
76,Valle del Cauca,76606,Restrepo,2030,Centros Poblados y Rural Disperso,"5,141"
76,Valle del Cauca,76606,Restrepo,2030,Total,"16,756"
76,Valle del Cauca,76606,Restrepo,2031,Cabecera Municipal,"11,665"
76,Valle del Cauca,76606,Restrepo,2031,Centros Poblados y Rural Disperso,"5,104"
76,Valle del Cauca,76606,Restrepo,2031,Total,"16,769"
76,Valle del Cauca,76606,Restrepo,2032,Cabecera Municipal,"11,715"
